#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EBNA1BP2	DNTTIP2	9606.ENSP00000407323	9606.ENSP00000411010	0	0	0	0	0.833	0	0	0.113	0.846
EBNA1BP2	NSA2	9606.ENSP00000407323	9606.ENSP00000483484	0	0	0	0	0.513	0.969	0.540	0.652	0.997
ECHDC1	ACAA2	9606.ENSP00000436585	9606.ENSP00000285093	0.054	0	0	0	0.374	0.296	0.836	0.470	0.957
ECHDC1	HSDL2	9606.ENSP00000436585	9606.ENSP00000381785	0.108	0	0	0	0.208	0.091	0.677	0.281	0.823
ECHDC2	ACADVL	9606.ENSP00000360577	9606.ENSP00000438689	0.046	0	0	0	0.394	0.091	0.185	0.510	0.752
ECHDC2	HSDL2	9606.ENSP00000360577	9606.ENSP00000381785	0.108	0	0	0	0.190	0.091	0.677	0.166	0.791
ECHS1	MCCC1	9606.ENSP00000357535	9606.ENSP00000265594	0.057	0	0	0	0.182	0.066	0.920	0.299	0.952
ECHS1	ACAA2	9606.ENSP00000357535	9606.ENSP00000285093	0.054	0	0	0	0.391	0.368	0.216	0.927	0.975
ECHS1	ECI1	9606.ENSP00000357535	9606.ENSP00000301729	0	0	0.190	0.594	0.293	0.321	0.433	0.445	0.855
ECHS1	HSDL2	9606.ENSP00000357535	9606.ENSP00000381785	0.108	0	0	0	0.206	0.091	0.677	0.190	0.800
ECHS1	ACADVL	9606.ENSP00000357535	9606.ENSP00000438689	0.046	0	0	0	0.374	0.095	0.915	0.655	0.981
ECI1	ACAA2	9606.ENSP00000301729	9606.ENSP00000285093	0.054	0	0	0	0.380	0.296	0.285	0.598	0.859
ECI1	ACADVL	9606.ENSP00000301729	9606.ENSP00000438689	0.046	0	0	0	0.350	0.114	0.186	0.507	0.739
ECI1	HSDL2	9606.ENSP00000301729	9606.ENSP00000381785	0.108	0	0	0	0.196	0.099	0.677	0.251	0.815
ECI1	ECHS1	9606.ENSP00000301729	9606.ENSP00000357535	0	0	0.190	0.594	0.293	0.321	0.433	0.445	0.855
EDEM2	OS9	9606.ENSP00000363616	9606.ENSP00000318165	0	0	0	0	0.139	0.162	0	0.716	0.778
EEF2	MARS1	9606.ENSP00000307940	9606.ENSP00000262027	0	0	0	0	0.501	0.125	0	0.481	0.754
EEF2	MTIF2	9606.ENSP00000307940	9606.ENSP00000263629	0	0	0	0	0.596	0.132	0	0.247	0.713
EEF2	EIF4H	9606.ENSP00000307940	9606.ENSP00000265753	0	0	0	0	0.453	0.269	0	0.452	0.762
EEF2	RPS27A	9606.ENSP00000307940	9606.ENSP00000272317	0	0	0	0	0.281	0.991	0.500	0.230	0.997
EEF2	GCN1	9606.ENSP00000307940	9606.ENSP00000300648	0	0	0	0	0.202	0.507	0	0.475	0.775
EEF2	MRPL13	9606.ENSP00000307940	9606.ENSP00000306548	0.074	0	0	0	0.580	0.479	0	0.257	0.829
EEF2	VARS1	9606.ENSP00000307940	9606.ENSP00000364815	0.042	0	0	0	0.436	0.091	0	0.473	0.707
EEF2	BUD31	9606.ENSP00000307940	9606.ENSP00000386023	0	0	0	0	0.077	0.646	0	0.185	0.710
EEF2	SNW1	9606.ENSP00000307940	9606.ENSP00000451129	0	0	0	0	0.057	0.643	0	0.255	0.727
EEF2	KARS1	9606.ENSP00000307940	9606.ENSP00000325448	0.090	0	0	0	0.660	0	0	0.225	0.739
EEF2	SNRPD2	9606.ENSP00000307940	9606.ENSP00000342374	0	0	0	0	0.311	0.627	0	0.074	0.741
EEF2	HNRNPA2B1	9606.ENSP00000307940	9606.ENSP00000346694	0	0	0	0	0.439	0.165	0	0.498	0.744
EEF2	EIF1	9606.ENSP00000307940	9606.ENSP00000419449	0	0	0	0	0.158	0.130	0	0.695	0.757
EEF2	MRPS15	9606.ENSP00000307940	9606.ENSP00000362208	0.044	0	0	0	0.482	0.480	0	0.181	0.761
EEF2	HNRNPA1	9606.ENSP00000307940	9606.ENSP00000341826	0	0	0	0	0.441	0.238	0	0.519	0.777
EEF2	MRPL24	9606.ENSP00000307940	9606.ENSP00000354525	0.079	0	0	0	0.568	0.479	0	0.116	0.792
EEF2	HSPA8	9606.ENSP00000307940	9606.ENSP00000437125	0	0	0	0	0.521	0.261	0	0.587	0.841
EEF2	HSPA5	9606.ENSP00000307940	9606.ENSP00000324173	0	0	0	0	0.535	0.109	0	0.685	0.858
EEF2	ENO1	9606.ENSP00000307940	9606.ENSP00000495530	0.057	0	0	0	0.453	0.211	0	0.731	0.876
EEF2	HSP90AA1	9606.ENSP00000307940	9606.ENSP00000335153	0	0	0	0	0.532	0.165	0	0.716	0.879
EEF2	RPS7	9606.ENSP00000307940	9606.ENSP00000495273	0	0	0	0	0.581	0.992	0.500	0.261	0.998
EEF2	RPS24	9606.ENSP00000307940	9606.ENSP00000414321	0	0	0	0	0.557	0.992	0.500	0.491	0.998
EEF2	RPS6	9606.ENSP00000307940	9606.ENSP00000369757	0	0	0	0	0.817	0.992	0.500	0.844	0.999
EEF2	RACK1	9606.ENSP00000307940	9606.ENSP00000426909	0	0	0	0	0.960	0.991	0	0.492	0.999
EEF2	RPL15	9606.ENSP00000307940	9606.ENSP00000309334	0.044	0	0	0	0.861	0.991	0.500	0.343	0.999
EEF2	RPL5	9606.ENSP00000307940	9606.ENSP00000359345	0.111	0	0	0	0.832	0.992	0.500	0.670	0.999
EEF2	RPL11	9606.ENSP00000307940	9606.ENSP00000496250	0.111	0	0	0	0.847	0.992	0.500	0.482	0.999
EFNA1	PDGFRA	9606.ENSP00000357392	9606.ENSP00000257290	0	0	0	0	0	0	0.650	0.189	0.704
EFNA1	FLT4	9606.ENSP00000357392	9606.ENSP00000261937	0	0	0	0	0.042	0	0.650	0.437	0.794
EFNA1	EGFR	9606.ENSP00000357392	9606.ENSP00000275493	0	0	0	0	0.083	0	0.650	0.400	0.790
EFNA1	IGF1R	9606.ENSP00000357392	9606.ENSP00000497069	0	0	0	0	0	0.098	0.650	0.239	0.738
EGFR	TNFRSF1A	9606.ENSP00000275493	9606.ENSP00000162749	0	0	0	0	0.042	0.621	0	0.658	0.864
EGFR	SOS2	9606.ENSP00000275493	9606.ENSP00000216373	0	0	0	0	0.044	0.857	0.900	0.902	0.998
EGFR	H3-3B	9606.ENSP00000275493	9606.ENSP00000254810	0	0	0	0	0.042	0.149	0	0.736	0.766
EGFR	PDGFRA	9606.ENSP00000275493	9606.ENSP00000257290	0	0	0	0.566	0.108	0.663	0.900	0.590	0.986
EGFR	MDM2	9606.ENSP00000275493	9606.ENSP00000258149	0	0	0	0	0	0	0.650	0.718	0.897
EGFR	SNX1	9606.ENSP00000275493	9606.ENSP00000261889	0	0	0	0	0.042	0.474	0	0.707	0.839
EGFR	MTUS1	9606.ENSP00000275493	9606.ENSP00000262102	0	0	0	0	0.083	0	0	0.713	0.725
EGFR	SMAD2	9606.ENSP00000275493	9606.ENSP00000262160	0	0	0	0	0.070	0	0	0.728	0.736
EGFR	CCNE1	9606.ENSP00000275493	9606.ENSP00000262643	0	0	0	0	0	0.092	0	0.738	0.752
EGFR	SLC5A1	9606.ENSP00000275493	9606.ENSP00000266088	0	0	0	0	0.056	0.292	0	0.938	0.954
EGFR	PXN	9606.ENSP00000275493	9606.ENSP00000267257	0	0	0	0	0.048	0.223	0.500	0.584	0.825
EGFR	IQGAP1	9606.ENSP00000275493	9606.ENSP00000268182	0	0	0	0	0.062	0.510	0	0.700	0.850
EGFR	RPS27A	9606.ENSP00000275493	9606.ENSP00000272317	0	0	0	0	0.049	0.477	0.500	0.182	0.769
EGFR	ITSN2	9606.ENSP00000275493	9606.ENSP00000347244	0	0	0	0	0.047	0.624	0	0.231	0.700
EGFR	SPINK1	9606.ENSP00000275493	9606.ENSP00000296695	0	0	0	0	0	0	0	0.702	0.702
EGFR	FGR	9606.ENSP00000275493	9606.ENSP00000363117	0	0	0	0.663	0	0.657	0	0.177	0.706
EGFR	FOXO1	9606.ENSP00000275493	9606.ENSP00000368880	0	0	0	0	0.042	0	0	0.706	0.706
EGFR	CLTC	9606.ENSP00000275493	9606.ENSP00000479606	0	0	0	0	0.044	0.103	0.500	0.397	0.707
EGFR	PTPN2	9606.ENSP00000275493	9606.ENSP00000311857	0	0	0	0	0.042	0.546	0	0.395	0.714
EGFR	ATP6V1H	9606.ENSP00000275493	9606.ENSP00000352522	0	0	0	0	0.042	0.220	0.650	0	0.715
EGFR	E2F1	9606.ENSP00000275493	9606.ENSP00000345571	0	0	0	0	0	0	0	0.734	0.734
EGFR	PTPRC	9606.ENSP00000275493	9606.ENSP00000411355	0	0	0	0	0	0.258	0	0.676	0.749
EGFR	UBASH3A	9606.ENSP00000275493	9606.ENSP00000317327	0	0	0	0	0	0.510	0	0.527	0.758
EGFR	HDAC1	9606.ENSP00000275493	9606.ENSP00000362649	0	0	0	0	0.047	0.100	0	0.748	0.765
EGFR	KRT17	9606.ENSP00000275493	9606.ENSP00000308452	0	0	0	0	0.086	0.243	0	0.698	0.772
EGFR	ARRB2	9606.ENSP00000275493	9606.ENSP00000403701	0	0	0	0	0.060	0.621	0	0.446	0.785
EGFR	ARRB1	9606.ENSP00000275493	9606.ENSP00000409581	0	0	0	0	0.060	0.621	0	0.450	0.787
EGFR	EFNA1	9606.ENSP00000275493	9606.ENSP00000357392	0	0	0	0	0.083	0	0.650	0.400	0.790
EGFR	HCK	9606.ENSP00000275493	9606.ENSP00000365012	0	0	0	0.673	0	0.759	0	0.183	0.795
EGFR	VAV3	9606.ENSP00000275493	9606.ENSP00000359073	0	0	0	0	0	0.718	0	0.337	0.805
EGFR	CDCP1	9606.ENSP00000275493	9606.ENSP00000296129	0	0	0	0	0.082	0.223	0	0.750	0.806
EGFR	TUBA1A	9606.ENSP00000275493	9606.ENSP00000439020	0	0	0	0	0.042	0.785	0	0.186	0.817
EGFR	MGMT	9606.ENSP00000275493	9606.ENSP00000302111	0	0	0	0	0	0	0	0.821	0.821
EGFR	RET	9606.ENSP00000275493	9606.ENSP00000347942	0	0	0	0.594	0	0.735	0	0.369	0.826
EGFR	KRT18	9606.ENSP00000275493	9606.ENSP00000373489	0	0	0	0	0.097	0.341	0	0.754	0.840
EGFR	ANGPT2	9606.ENSP00000275493	9606.ENSP00000314897	0	0	0	0	0.049	0	0.650	0.612	0.859
EGFR	LYN	9606.ENSP00000275493	9606.ENSP00000428924	0	0	0	0.674	0.042	0.830	0	0.208	0.859
EGFR	HSPA5	9606.ENSP00000275493	9606.ENSP00000324173	0	0	0	0	0.042	0.624	0	0.650	0.862
EGFR	CD63	9606.ENSP00000275493	9606.ENSP00000447730	0	0	0	0	0.042	0	0	0.867	0.867
EGFR	BDNF	9606.ENSP00000275493	9606.ENSP00000414303	0	0	0	0	0.107	0	0.650	0.639	0.877
EGFR	EZR	9606.ENSP00000275493	9606.ENSP00000338934	0	0	0	0	0.047	0.441	0	0.813	0.891
EGFR	CXCL12	9606.ENSP00000275493	9606.ENSP00000379140	0	0	0	0	0.067	0	0	0.895	0.897
EGFR	UBC	9606.ENSP00000275493	9606.ENSP00000441543	0	0	0	0	0	0.625	0.500	0.505	0.899
EGFR	YWHAZ	9606.ENSP00000275493	9606.ENSP00000379287	0	0	0	0	0.049	0.825	0	0.588	0.925
EGFR	ENO1	9606.ENSP00000275493	9606.ENSP00000495530	0	0	0	0	0.052	0.620	0	0.816	0.928
EGFR	CAV3	9606.ENSP00000275493	9606.ENSP00000341940	0	0	0	0	0.042	0.292	0.800	0.554	0.931
EGFR	HSPA8	9606.ENSP00000275493	9606.ENSP00000437125	0	0	0	0	0.061	0.832	0	0.608	0.932
EGFR	PRKCA	9606.ENSP00000275493	9606.ENSP00000408695	0	0	0	0.562	0.049	0.788	0	0.693	0.932
EGFR	CD151	9606.ENSP00000275493	9606.ENSP00000324101	0	0	0	0	0.083	0.078	0	0.940	0.944
EGFR	ANXA2	9606.ENSP00000275493	9606.ENSP00000346032	0	0	0	0	0.083	0.544	0	0.908	0.958
EGFR	GRB7	9606.ENSP00000275493	9606.ENSP00000403459	0	0.021	0	0	0.080	0.216	0	0.967	0.974
EGFR	IGF1R	9606.ENSP00000275493	9606.ENSP00000497069	0	0	0	0.571	0.113	0.585	0	0.972	0.989
EGFR	GPNMB	9606.ENSP00000275493	9606.ENSP00000371420	0	0	0	0	0	0.292	0.500	0.977	0.991
EGFR	PLCG2	9606.ENSP00000275493	9606.ENSP00000482457	0	0	0	0	0.042	0.843	0.900	0.614	0.993
EGFR	TGFA	9606.ENSP00000275493	9606.ENSP00000404131	0	0	0	0	0.062	0.983	0.900	0.998	0.999
EGFR	GRB2	9606.ENSP00000275493	9606.ENSP00000376345	0	0	0	0	0.042	0.996	0.900	0.996	0.999
EGFR	HSP90AA1	9606.ENSP00000275493	9606.ENSP00000335153	0	0	0	0	0.049	0.854	0.500	0.993	0.999
EIF1	RPS27A	9606.ENSP00000419449	9606.ENSP00000272317	0	0	0	0	0.273	0.966	0	0.173	0.978
EIF1	EEF2	9606.ENSP00000419449	9606.ENSP00000307940	0	0	0	0	0.158	0.130	0	0.695	0.757
EIF1	MCTS1	9606.ENSP00000419449	9606.ENSP00000360365	0	0	0	0	0.190	0.470	0	0.539	0.785
EIF1	RPS6	9606.ENSP00000419449	9606.ENSP00000369757	0	0	0	0	0.318	0.966	0	0.378	0.984
EIF1	EIF3CL	9606.ENSP00000419449	9606.ENSP00000370258	0	0	0	0	0.111	0.636	0.650	0.217	0.899
EIF1	RPS24	9606.ENSP00000419449	9606.ENSP00000414321	0	0	0	0	0.332	0.966	0	0.129	0.979
EIF1	UBC	9606.ENSP00000419449	9606.ENSP00000441543	0	0	0	0	0.672	0.302	0	0.093	0.774
EIF1	EIF3H	9606.ENSP00000419449	9606.ENSP00000429931	0	0	0	0	0.210	0.818	0.650	0.567	0.975
EIF1	RPS7	9606.ENSP00000419449	9606.ENSP00000495273	0	0	0	0	0.164	0.966	0	0.266	0.977
EIF1	RACK1	9606.ENSP00000419449	9606.ENSP00000426909	0	0	0	0	0.212	0.951	0	0.617	0.984
EIF3CL	RPS27A	9606.ENSP00000370258	9606.ENSP00000272317	0	0	0	0	0.051	0.810	0	0.070	0.817
EIF3CL	RPS6	9606.ENSP00000370258	9606.ENSP00000369757	0	0	0	0	0.184	0.843	0	0.203	0.889
EIF3CL	RPS24	9606.ENSP00000370258	9606.ENSP00000414321	0	0	0	0	0.091	0.833	0	0.116	0.854
EIF3CL	RPS7	9606.ENSP00000370258	9606.ENSP00000495273	0	0	0	0	0.131	0.828	0	0.166	0.864
EIF3CL	RACK1	9606.ENSP00000370258	9606.ENSP00000426909	0	0	0	0	0.143	0.804	0	0.296	0.871
EIF3CL	EIF1	9606.ENSP00000370258	9606.ENSP00000419449	0	0	0	0	0.111	0.636	0.650	0.217	0.899
EIF3CL	EIF3H	9606.ENSP00000370258	9606.ENSP00000429931	0	0	0	0	0.141	0.996	0.540	0.432	0.999
EIF3H	PSMD7	9606.ENSP00000429931	9606.ENSP00000219313	0	0	0	0	0.200	0.312	0	0.901	0.940
EIF3H	RPS27A	9606.ENSP00000429931	9606.ENSP00000272317	0	0	0	0	0.291	0.833	0	0.154	0.891
EIF3H	METTL3	9606.ENSP00000429931	9606.ENSP00000298717	0	0	0	0	0.049	0.292	0	0.988	0.991
EIF3H	RPL5	9606.ENSP00000429931	9606.ENSP00000359345	0	0	0	0	0.493	0.189	0	0.422	0.742
EIF3H	RPS6	9606.ENSP00000429931	9606.ENSP00000369757	0	0	0	0	0.540	0.829	0	0.450	0.953
EIF3H	EIF3CL	9606.ENSP00000429931	9606.ENSP00000370258	0	0	0	0	0.141	0.996	0.540	0.432	0.999
EIF3H	RPS24	9606.ENSP00000429931	9606.ENSP00000414321	0	0	0	0	0.494	0.833	0	0.096	0.917
EIF3H	EIF1	9606.ENSP00000429931	9606.ENSP00000419449	0	0	0	0	0.210	0.818	0.650	0.567	0.975
EIF3H	RACK1	9606.ENSP00000429931	9606.ENSP00000426909	0	0	0	0	0.402	0.864	0	0.231	0.932
EIF3H	RPL11	9606.ENSP00000429931	9606.ENSP00000496250	0	0	0	0	0.556	0.195	0.540	0.142	0.840
EIF3H	RPS7	9606.ENSP00000429931	9606.ENSP00000495273	0	0	0	0	0.515	0.829	0	0.091	0.918
EIF4E2	EIF4H	9606.ENSP00000258416	9606.ENSP00000265753	0	0	0	0	0.169	0	0.540	0.393	0.747
EIF4E2	CYFIP2	9606.ENSP00000258416	9606.ENSP00000479719	0	0	0	0	0.042	0	0.900	0.087	0.904
EIF4E2	EIF4ENIF1	9606.ENSP00000258416	9606.ENSP00000380659	0	0	0	0	0.075	0.837	0	0.607	0.935
EIF4E2	NCBP2	9606.ENSP00000258416	9606.ENSP00000326806	0	0	0	0	0.169	0	0.900	0.349	0.941
EIF4ENIF1	EIF4E2	9606.ENSP00000380659	9606.ENSP00000258416	0	0	0	0	0.075	0.837	0	0.607	0.935
EIF4H	EIF4E2	9606.ENSP00000265753	9606.ENSP00000258416	0	0	0	0	0.169	0	0.540	0.393	0.747
EIF4H	RACK1	9606.ENSP00000265753	9606.ENSP00000426909	0	0	0	0	0.405	0.429	0	0.257	0.725
EIF4H	EEF2	9606.ENSP00000265753	9606.ENSP00000307940	0	0	0	0	0.453	0.269	0	0.452	0.762
EIF4H	C11orf68	9606.ENSP00000265753	9606.ENSP00000398350	0	0	0	0	0.206	0.786	0	0	0.822
ELK1	MAPK11	9606.ENSP00000366182	9606.ENSP00000333685	0	0	0	0	0.100	0.094	0.900	0.099	0.916
ELK1	PRKCB	9606.ENSP00000366182	9606.ENSP00000496129	0	0	0	0	0.064	0	0.900	0	0.902
ELK1	PRKCA	9606.ENSP00000366182	9606.ENSP00000408695	0	0	0	0	0.094	0	0.900	0.108	0.912
ELL	PAF1	9606.ENSP00000262809	9606.ENSP00000221265	0	0	0	0	0.067	0	0.900	0.079	0.906
ELL	KMT2A	9606.ENSP00000262809	9606.ENSP00000436786	0	0	0	0	0	0.292	0	0.792	0.846
ELL	SUPT6H	9606.ENSP00000262809	9606.ENSP00000319104	0	0	0	0	0.092	0	0.800	0.238	0.849
ELL	ELOC	9606.ENSP00000262809	9606.ENSP00000478121	0	0	0	0	0	0	0.900	0.102	0.906
ELL	EAF2	9606.ENSP00000262809	9606.ENSP00000273668	0	0	0	0	0	0.648	0.900	0.966	0.998
ELOC	PAF1	9606.ENSP00000478121	9606.ENSP00000221265	0	0	0	0	0.054	0	0.900	0	0.901
ELOC	ELL	9606.ENSP00000478121	9606.ENSP00000262809	0	0	0	0	0	0	0.900	0.102	0.906
ELOC	CUL3	9606.ENSP00000478121	9606.ENSP00000264414	0	0	0	0	0.127	0.310	0	0.663	0.779
ELOC	ASB1	9606.ENSP00000478121	9606.ENSP00000264607	0	0	0	0	0	0.634	0.400	0.373	0.850
ELOC	RPS27A	9606.ENSP00000478121	9606.ENSP00000272317	0	0	0	0	0.213	0.091	0.500	0.484	0.791
ELOC	EAF2	9606.ENSP00000478121	9606.ENSP00000273668	0	0	0	0	0.044	0	0.900	0.090	0.905
ELOC	KLHDC3	9606.ENSP00000478121	9606.ENSP00000313995	0	0	0	0	0	0.662	0.720	0.094	0.906
ELOC	CUL1	9606.ENSP00000478121	9606.ENSP00000326804	0	0	0	0	0.082	0.237	0	0.978	0.983
ELOC	ARNT	9606.ENSP00000478121	9606.ENSP00000351407	0	0	0	0	0.055	0.227	0	0.855	0.885
ELOC	APOBEC3A	9606.ENSP00000478121	9606.ENSP00000384359	0	0	0	0	0.044	0	0.650	0.211	0.713
ELOC	RACK1	9606.ENSP00000478121	9606.ENSP00000426909	0	0	0	0	0.215	0.625	0	0.922	0.975
ELOC	UBC	9606.ENSP00000478121	9606.ENSP00000441543	0	0	0	0	0.061	0.185	0.500	0.520	0.792
ELOC	ASB8	9606.ENSP00000478121	9606.ENSP00000445622	0	0	0	0	0.042	0.784	0.400	0.135	0.878
ELOVL1	ELOVL4	9606.ENSP00000477602	9606.ENSP00000358831	0	0	0.091	0.885	0.060	0	0.900	0.436	0.945
ELOVL4	ABCA4	9606.ENSP00000358831	9606.ENSP00000359245	0	0	0	0	0.059	0.050	0	0.891	0.894
ELOVL4	ELOVL1	9606.ENSP00000358831	9606.ENSP00000477602	0	0	0.091	0.885	0.060	0	0.900	0.436	0.945
ELP3	WDR43	9606.ENSP00000256398	9606.ENSP00000384302	0	0	0	0	0.691	0.096	0	0	0.709
ENDOU	LGALS13	9606.ENSP00000397679	9606.ENSP00000221797	0	0	0	0	0.055	0	0	0.706	0.710
ENO1	ACO2	9606.ENSP00000495530	9606.ENSP00000216254	0	0	0	0	0.135	0.192	0	0.636	0.723
ENO1	TUBA4A	9606.ENSP00000495530	9606.ENSP00000248437	0	0	0	0	0.054	0.320	0	0.573	0.702
ENO1	EGFR	9606.ENSP00000495530	9606.ENSP00000275493	0	0	0	0	0.052	0.620	0	0.816	0.928
ENO1	PGK2	9606.ENSP00000495530	9606.ENSP00000305995	0.079	0	0	0	0.659	0.300	0.277	0.667	0.937
ENO1	EEF2	9606.ENSP00000495530	9606.ENSP00000307940	0.057	0	0	0	0.453	0.211	0	0.731	0.876
ENO1	PCK1	9606.ENSP00000495530	9606.ENSP00000319814	0	0	0	0	0	0	0.936	0.438	0.962
ENO1	HSPA5	9606.ENSP00000495530	9606.ENSP00000324173	0.046	0	0	0	0.111	0.181	0	0.651	0.726
ENO1	HSP90AA1	9606.ENSP00000495530	9606.ENSP00000335153	0	0	0	0	0.128	0.157	0	0.714	0.771
ENO1	ANXA2	9606.ENSP00000495530	9606.ENSP00000346032	0	0	0	0	0.138	0	0	0.739	0.765
ENO1	FH	9606.ENSP00000495530	9606.ENSP00000355518	0	0	0	0	0.281	0.188	0	0.544	0.710
ENO1	YWHAZ	9606.ENSP00000495530	9606.ENSP00000379287	0	0	0	0	0.259	0.192	0	0.683	0.794
ENO1	TKT	9606.ENSP00000495530	9606.ENSP00000391481	0	0	0	0	0.442	0.232	0.800	0.660	0.967
ENO1	HSPA8	9606.ENSP00000495530	9606.ENSP00000437125	0.046	0	0	0	0.436	0.181	0	0.751	0.876
ENO1	TUBA1A	9606.ENSP00000495530	9606.ENSP00000439020	0	0	0	0	0.141	0.400	0	0.587	0.769
ENO1	H6PD	9606.ENSP00000495530	9606.ENSP00000473348	0	0	0	0	0.080	0	0.800	0.740	0.948
ENO1	PFKM	9606.ENSP00000495530	9606.ENSP00000496597	0.079	0	0	0	0.525	0	0.181	0.706	0.881
ENO1	ALDOA	9606.ENSP00000495530	9606.ENSP00000496166	0	0	0	0	0.452	0.215	0.820	0.869	0.988
ENSP00000491073	ARPC2	9606.ENSP00000491073	9606.ENSP00000295685	0	0	0	0	0.087	0.569	0.360	0.310	0.802
EPHX1	CYP2C18	9606.ENSP00000480004	9606.ENSP00000285979	0	0	0	0	0.062	0.071	0.900	0.460	0.946
EPHX1	GSTM1	9606.ENSP00000480004	9606.ENSP00000311469	0	0	0	0	0.144	0	0.900	0.849	0.985
ERCC6L	CENPA	9606.ENSP00000334675	9606.ENSP00000336868	0	0	0	0	0.353	0.150	0	0.619	0.772
ERLIN1	ITPR1	9606.ENSP00000410964	9606.ENSP00000306253	0	0	0	0	0.042	0.528	0	0.420	0.715
ERP29	HSPA5	9606.ENSP00000261735	9606.ENSP00000324173	0	0	0	0	0.110	0.259	0	0.698	0.783
ESRRG	NCOA1	9606.ENSP00000355904	9606.ENSP00000385216	0	0	0	0	0	0.836	0	0.548	0.923
ETHE1	MPST	9606.ENSP00000292147	9606.ENSP00000411719	0.049	0	0	0	0.158	0	0.900	0.750	0.977
ETHE1	SQOR	9606.ENSP00000292147	9606.ENSP00000456019	0.057	0	0	0	0.134	0	0.900	0.928	0.993
EVPL	DSC1	9606.ENSP00000465630	9606.ENSP00000257198	0	0	0	0	0.076	0.045	0.500	0.572	0.786
EVPL	SPRR1B	9606.ENSP00000465630	9606.ENSP00000306461	0	0	0	0	0.086	0	0.500	0.598	0.800
EXOSC7	UTP3	9606.ENSP00000265564	9606.ENSP00000254803	0	0	0	0	0.211	0.507	0.400	0.060	0.751
EXOSC7	MPHOSPH6	9606.ENSP00000265564	9606.ENSP00000258169	0	0	0	0	0.129	0.980	0.900	0.758	0.999
EXOSC7	UTP14A	9606.ENSP00000265564	9606.ENSP00000377944	0	0	0	0	0.082	0.520	0.400	0	0.712
EXOSC7	WDR3	9606.ENSP00000265564	9606.ENSP00000308179	0	0	0	0	0.115	0.507	0.400	0	0.715
EXOSC7	UTP11	9606.ENSP00000265564	9606.ENSP00000362105	0	0	0	0	0.260	0.507	0.400	0	0.762
EXOSC7	IP6K1	9606.ENSP00000265564	9606.ENSP00000482032	0	0	0	0	0	0.604	0	0.442	0.769
EXOSC7	WDR43	9606.ENSP00000265564	9606.ENSP00000384302	0	0	0	0	0.417	0.429	0.400	0	0.782
EZR	MYH9	9606.ENSP00000338934	9606.ENSP00000216181	0	0	0	0	0.127	0.057	0.800	0.542	0.914
EZR	RIPOR2	9606.ENSP00000338934	9606.ENSP00000259698	0	0	0	0	0	0	0.800	0	0.800
EZR	PXN	9606.ENSP00000338934	9606.ENSP00000267257	0	0	0	0	0.056	0	0	0.847	0.850
EZR	IQGAP1	9606.ENSP00000338934	9606.ENSP00000268182	0	0	0	0	0.140	0.295	0	0.907	0.938
EZR	EGFR	9606.ENSP00000338934	9606.ENSP00000275493	0	0	0	0	0.047	0.441	0	0.813	0.891
EZR	HCLS1	9606.ENSP00000338934	9606.ENSP00000320176	0	0	0	0	0.045	0	0	0.747	0.748
EZR	FSCN2	9606.ENSP00000338934	9606.ENSP00000334665	0	0	0	0	0	0	0.800	0.138	0.820
EZR	HSP90AA1	9606.ENSP00000338934	9606.ENSP00000335153	0	0	0	0	0.088	0.045	0	0.952	0.954
EZR	ANXA2	9606.ENSP00000338934	9606.ENSP00000346032	0	0	0	0	0.145	0	0	0.691	0.725
EZR	GRB2	9606.ENSP00000338934	9606.ENSP00000376345	0	0	0	0	0.049	0.248	0	0.741	0.798
EZR	ADCY10	9606.ENSP00000338934	9606.ENSP00000356825	0	0	0	0	0	0.045	0	0.810	0.810
EZR	MCF2	9606.ENSP00000338934	9606.ENSP00000430276	0	0	0	0	0	0	0	0.836	0.836
EZR	FAS	9606.ENSP00000338934	9606.ENSP00000498466	0	0	0	0	0.042	0.455	0	0.721	0.841
EZR	SELL	9606.ENSP00000338934	9606.ENSP00000498227	0	0	0	0	0.042	0.292	0	0.807	0.857
EZR	PRKCB	9606.ENSP00000338934	9606.ENSP00000496129	0	0	0	0	0.042	0	0.900	0.077	0.903
EZR	PRKCA	9606.ENSP00000338934	9606.ENSP00000408695	0	0	0	0	0.042	0.292	0.900	0.400	0.953
EZR	RDX	9606.ENSP00000338934	9606.ENSP00000496414	0	0	0.051	0.978	0.056	0.837	0.900	0.984	0.999
F11	CPB2	9606.ENSP00000384957	9606.ENSP00000181383	0	0	0	0	0.281	0.126	0	0.653	0.763
F11	TFPI	9606.ENSP00000384957	9606.ENSP00000233156	0	0	0	0	0.083	0.264	0	0.656	0.748
F11	C3	9606.ENSP00000384957	9606.ENSP00000245907	0	0	0	0	0.096	0.127	0.540	0.314	0.717
F11	F2	9606.ENSP00000384957	9606.ENSP00000308541	0	0	0.128	0.610	0.227	0.053	0.540	0.328	0.767
F11	F5	9606.ENSP00000384957	9606.ENSP00000356771	0	0	0	0	0.151	0.076	0.540	0.328	0.725
F11	F7	9606.ENSP00000384957	9606.ENSP00000364731	0	0	0.174	0.700	0.161	0.071	0.540	0.245	0.736
F2	CPB2	9606.ENSP00000308541	9606.ENSP00000181383	0	0	0	0	0.496	0.354	0.900	0.809	0.992
