#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GLI1	MYCN	9606.ENSP00000228682	9606.ENSP00000281043	0	0	0	0	0.048	0.070	0	0.749	0.759
GLI1	GLI3	9606.ENSP00000228682	9606.ENSP00000379258	0	0	0	0.772	0.056	0	0.900	0.252	0.923
GLI1	SPOP	9606.ENSP00000228682	9606.ENSP00000377001	0	0	0	0	0.135	0.296	0.900	0.856	0.990
GLI3	SPOP	9606.ENSP00000379258	9606.ENSP00000377001	0	0	0	0	0.135	0.877	0.900	0.512	0.994
GLI3	KIF3A	9606.ENSP00000379258	9606.ENSP00000385808	0	0	0	0	0	0.046	0.400	0.632	0.771
GLP1R	GNB3	9606.ENSP00000362353	9606.ENSP00000229264	0	0	0	0	0.056	0.257	0.500	0.374	0.751
GLP1R	NPPA	9606.ENSP00000362353	9606.ENSP00000365663	0	0	0	0	0.060	0	0.900	0.445	0.943
GLP1R	POMC	9606.ENSP00000362353	9606.ENSP00000384092	0	0	0	0	0.067	0	0.900	0.730	0.972
GMEB1	PKNOX1	9606.ENSP00000294409	9606.ENSP00000291547	0	0	0	0	0.636	0	0	0.257	0.718
GMNN	SPOP	9606.ENSP00000230056	9606.ENSP00000377001	0	0	0	0	0	0.946	0	0	0.946
GNA12	GNB3	9606.ENSP00000275364	9606.ENSP00000229264	0	0	0	0	0.190	0.488	0.540	0.185	0.823
GNA12	LPAR3	9606.ENSP00000275364	9606.ENSP00000359643	0	0	0	0	0	0.125	0.650	0.544	0.848
GNA15	GNB3	9606.ENSP00000262958	9606.ENSP00000229264	0	0	0	0	0.111	0.413	0.540	0.258	0.798
GNA15	PLCB1	9606.ENSP00000262958	9606.ENSP00000338185	0	0	0	0	0	0.071	0.900	0.475	0.947
GNB3	LPAR3	9606.ENSP00000229264	9606.ENSP00000359643	0	0	0	0	0	0.427	0.500	0.081	0.713
GNB3	KCNJ5	9606.ENSP00000229264	9606.ENSP00000433295	0	0	0	0	0.055	0.144	0.650	0.146	0.726
GNB3	POMC	9606.ENSP00000229264	9606.ENSP00000384092	0	0	0	0	0	0.130	0.500	0.435	0.732
GNB3	PDE6A	9606.ENSP00000229264	9606.ENSP00000255266	0	0	0	0	0	0	0.500	0.574	0.778
GNB3	HTR1B	9606.ENSP00000229264	9606.ENSP00000358963	0	0	0	0	0.043	0.292	0.650	0.252	0.798
GNB3	PTGER4	9606.ENSP00000229264	9606.ENSP00000302846	0	0	0	0	0	0.487	0.650	0	0.812
GNB3	PDE1B	9606.ENSP00000229264	9606.ENSP00000243052	0	0	0	0	0.049	0	0.900	0.186	0.915
GNB3	PLCB1	9606.ENSP00000229264	9606.ENSP00000338185	0	0	0	0	0	0	0.900	0.499	0.947
GNMT	MAT1A	9606.ENSP00000361894	9606.ENSP00000361287	0	0	0	0	0.224	0	0	0.742	0.791
GNMT	MTHFR	9606.ENSP00000361894	9606.ENSP00000365770	0	0	0	0	0	0	0	0.701	0.701
GNRH2	KISS1	9606.ENSP00000245983	9606.ENSP00000356162	0	0	0	0	0.058	0	0	0.838	0.840
GPR4	MAP3K4	9606.ENSP00000319744	9606.ENSP00000375986	0	0	0	0	0	0.045	0	0.760	0.761
GPT	PNPLA3	9606.ENSP00000378408	9606.ENSP00000216180	0	0	0	0	0.088	0	0	0.926	0.929
GPT	HP	9606.ENSP00000378408	9606.ENSP00000348170	0	0	0	0	0.042	0	0	0.918	0.918
GPT	MB	9606.ENSP00000378408	9606.ENSP00000352835	0	0	0	0	0.072	0	0	0.696	0.705
GPT	IL10	9606.ENSP00000378408	9606.ENSP00000412237	0	0	0	0	0	0	0	0.714	0.714
GRIA2	HTR3A	9606.ENSP00000296526	9606.ENSP00000347754	0	0	0	0	0.055	0	0.720	0.329	0.806
GRIA2	GRIN1	9606.ENSP00000296526	9606.ENSP00000360608	0	0	0	0.653	0.273	0.087	0.720	0.534	0.901
GRIA2	PICK1	9606.ENSP00000296526	9606.ENSP00000385205	0	0	0	0	0	0.733	0.500	0.999	0.999
GRIN1	HTR3A	9606.ENSP00000360608	9606.ENSP00000347754	0	0	0	0	0.100	0	0.720	0.224	0.787
GRIN1	NOS1	9606.ENSP00000360608	9606.ENSP00000477999	0	0	0	0	0.083	0.130	0.900	0.507	0.955
GSPT2	PAPSS2	9606.ENSP00000341247	9606.ENSP00000406157	0	0.899	0	0	0	0.302	0	0	0.927
GTF2E1	POLR3B	9606.ENSP00000283875	9606.ENSP00000228347	0	0	0	0	0.258	0.771	0	0.240	0.859
GTF2E1	POLR2D	9606.ENSP00000283875	9606.ENSP00000272645	0	0	0	0	0.074	0.925	0.500	0.552	0.982
GTF2E1	MED16	9606.ENSP00000283875	9606.ENSP00000325612	0	0	0	0	0.097	0.812	0	0.069	0.828
GTF2E1	POLR1B	9606.ENSP00000283875	9606.ENSP00000444136	0	0	0	0	0.130	0.771	0	0.293	0.846
GTF2E1	MED25	9606.ENSP00000283875	9606.ENSP00000326767	0	0	0	0	0.250	0.812	0	0	0.853
GTF2E1	SUPT5H	9606.ENSP00000283875	9606.ENSP00000470252	0	0	0	0	0.083	0	0.400	0.761	0.857
GTF2E1	MED6	9606.ENSP00000283875	9606.ENSP00000481920	0	0	0	0	0.067	0.925	0	0.048	0.927
GTF2E1	MED14	9606.ENSP00000283875	9606.ENSP00000323720	0	0	0	0	0.303	0.925	0	0.091	0.948
GTF2E1	MED7	9606.ENSP00000283875	9606.ENSP00000286317	0	0	0	0	0.138	0.925	0	0.325	0.952
GTF2E1	TAF5	9606.ENSP00000283875	9606.ENSP00000358854	0	0	0	0	0.149	0.803	0.900	0.285	0.986
GTF2E1	TAF11	9606.ENSP00000283875	9606.ENSP00000354633	0	0	0	0	0.067	0.905	0.900	0.261	0.992
GTF2E1	POLR2K	9606.ENSP00000283875	9606.ENSP00000342889	0	0	0	0	0.056	0.986	0.500	0.558	0.996
GTF2E1	TAF6	9606.ENSP00000283875	9606.ENSP00000399982	0	0	0	0	0.120	0.897	0.900	0.614	0.996
GTF2IRD1	TBL2	9606.ENSP00000397566	9606.ENSP00000307260	0	0	0	0	0.067	0	0	0.820	0.824
GUCY2F	PDE1B	9606.ENSP00000218006	9606.ENSP00000243052	0	0	0	0	0	0	0.650	0.215	0.713
GUCY2F	PDE10A	9606.ENSP00000218006	9606.ENSP00000355847	0	0	0	0	0.055	0.126	0.683	0.163	0.752
GUCY2F	PDE6A	9606.ENSP00000218006	9606.ENSP00000255266	0	0	0	0	0.111	0.126	0.691	0.467	0.855
H2AC15	POLR2D	9606.ENSP00000482431	9606.ENSP00000272645	0	0	0	0	0	0.854	0	0	0.854
H2AC15	POLR2K	9606.ENSP00000482431	9606.ENSP00000342889	0	0	0	0	0.044	0.854	0	0	0.855
H2AC15	SUPT5H	9606.ENSP00000482431	9606.ENSP00000470252	0	0	0	0	0	0.855	0	0	0.855
H2AC15	UBB	9606.ENSP00000482431	9606.ENSP00000478771	0	0	0	0	0.057	0.926	0	0.109	0.933
HAMP	HEPH	9606.ENSP00000471894	9606.ENSP00000430620	0	0	0	0	0	0	0	0.788	0.788
HAND2	TBX2	9606.ENSP00000352565	9606.ENSP00000240328	0	0	0	0	0.094	0.066	0	0.737	0.758
HAND2	PHOX2A	9606.ENSP00000352565	9606.ENSP00000298231	0	0	0	0	0.078	0.292	0	0.708	0.793
HAND2	NKX2-5	9606.ENSP00000352565	9606.ENSP00000327758	0	0	0	0	0.266	0.095	0	0.981	0.986
HAND2	IRX4	9606.ENSP00000352565	9606.ENSP00000482393	0	0	0	0	0.044	0.047	0	0.769	0.771
HAND2	NEBL	9606.ENSP00000352565	9606.ENSP00000366326	0	0	0	0	0	0	0	0.797	0.797
HAO2	UBIAD1	9606.ENSP00000354314	9606.ENSP00000366006	0	0	0	0	0.042	0	0.792	0.126	0.810
HAUS3	HAUS6	9606.ENSP00000243706	9606.ENSP00000369871	0	0	0	0	0.312	0.993	0.900	0.970	0.999
HBEGF	HGF	9606.ENSP00000230990	9606.ENSP00000222390	0	0	0	0	0	0	0	0.708	0.708
HBEGF	MMP24	9606.ENSP00000230990	9606.ENSP00000246186	0	0	0	0	0.055	0	0.900	0.190	0.916
HBS1L	PAPSS2	9606.ENSP00000356811	9606.ENSP00000406157	0	0.900	0	0	0.042	0	0	0.125	0.908
HCRTR2	POMC	9606.ENSP00000477548	9606.ENSP00000384092	0	0	0	0	0.074	0.094	0	0.703	0.729
HGF	NGFR	9606.ENSP00000222390	9606.ENSP00000172229	0	0	0	0	0	0	0.650	0.366	0.768
HGF	SEMA6A	9606.ENSP00000222390	9606.ENSP00000257414	0	0	0	0	0.042	0	0	0.712	0.712
HGF	NRP2	9606.ENSP00000222390	9606.ENSP00000353582	0	0	0	0	0.042	0	0	0.740	0.740
HGF	IL10	9606.ENSP00000222390	9606.ENSP00000412237	0	0	0	0	0.056	0	0.400	0.697	0.813
HGF	PDGFRB	9606.ENSP00000222390	9606.ENSP00000261799	0	0	0	0	0.102	0	0.650	0.576	0.855
HGF	IGF1	9606.ENSP00000222390	9606.ENSP00000376637	0	0	0	0	0.061	0	0	0.866	0.869
HIF3A	VHL	9606.ENSP00000366898	9606.ENSP00000256474	0	0	0	0	0	0.455	0.500	0.753	0.926
HIPK3	TP53	9606.ENSP00000304226	9606.ENSP00000269305	0	0	0	0	0.044	0.462	0.900	0.290	0.958
HLCS	PCCA	9606.ENSP00000382071	9606.ENSP00000365462	0.115	0	0	0	0.085	0	0.750	0.922	0.982
HLTF	WRN	9606.ENSP00000308944	9606.ENSP00000298139	0.048	0	0	0	0.106	0.246	0	0.597	0.707
HMGCL	PCCA	9606.ENSP00000363614	9606.ENSP00000365462	0.102	0.072	0	0	0.421	0	0	0.533	0.745
HNF4A	TP53	9606.ENSP00000312987	9606.ENSP00000269305	0	0	0	0	0	0.667	0	0.620	0.868
HNF4A	WNT1	9606.ENSP00000312987	9606.ENSP00000293549	0	0	0	0	0.044	0	0	0.827	0.827
HNF4A	PYGO1	9606.ENSP00000312987	9606.ENSP00000302327	0	0	0	0	0	0	0	0.802	0.802
HNF4A	PA2G4	9606.ENSP00000312987	9606.ENSP00000302886	0	0	0	0	0	0.902	0	0.069	0.905
HNF4A	LPIN1	9606.ENSP00000312987	9606.ENSP00000397908	0	0	0	0	0	0	0	0.739	0.739
HNF4A	NCOR2	9606.ENSP00000312987	9606.ENSP00000384018	0	0	0	0	0	0.295	0.500	0.542	0.824
HNF4A	NR1I2	9606.ENSP00000312987	9606.ENSP00000336528	0	0	0	0.627	0.188	0.535	0	0.584	0.829
HNF4A	MED14	9606.ENSP00000312987	9606.ENSP00000323720	0	0	0	0	0	0.510	0	0.689	0.841
HNF4A	SREBF2	9606.ENSP00000312987	9606.ENSP00000354476	0	0	0	0	0.042	0.512	0	0.695	0.845
HNF4A	SREBF1	9606.ENSP00000312987	9606.ENSP00000348069	0	0	0	0	0	0.516	0	0.774	0.886
HNF4A	TLE1	9606.ENSP00000312987	9606.ENSP00000365682	0	0	0	0	0	0	0	0.923	0.923
HNF4A	NCOA2	9606.ENSP00000312987	9606.ENSP00000399968	0	0	0	0	0.054	0.919	0	0.325	0.944
HNRNPDL	RAVER2	9606.ENSP00000483254	9606.ENSP00000360112	0	0	0	0	0	0.094	0	0.715	0.730
HOXC8	SMAD6	9606.ENSP00000040584	9606.ENSP00000288840	0	0	0	0	0.080	0.324	0	0.590	0.723
HP	LRP1	9606.ENSP00000348170	9606.ENSP00000243077	0	0	0	0	0.056	0	0	0.720	0.724
HP	MIS12	9606.ENSP00000348170	9606.ENSP00000370557	0	0	0	0	0	0.780	0	0.046	0.781
HP	MB	9606.ENSP00000348170	9606.ENSP00000352835	0	0	0	0	0.046	0.106	0	0.970	0.972
HPGDS	PRDX6	9606.ENSP00000295256	9606.ENSP00000342026	0	0	0	0	0.067	0.066	0.900	0.415	0.942
HPGDS	PTGES2	9606.ENSP00000295256	9606.ENSP00000345341	0	0	0	0	0	0	0.900	0.545	0.952
HPGDS	PTGDS	9606.ENSP00000295256	9606.ENSP00000360687	0	0	0	0	0.087	0	0.900	0.910	0.991
HSD11B1	NR3C2	9606.ENSP00000355995	9606.ENSP00000350815	0	0	0	0	0.063	0	0	0.800	0.805
HSD11B1	POMC	9606.ENSP00000355995	9606.ENSP00000384092	0	0	0	0	0.049	0	0	0.767	0.768
HSPA4L	HSPH1	9606.ENSP00000296464	9606.ENSP00000487365	0	0	0.063	0.954	0.151	0	0.900	0.068	0.916
HSPB1	UBB	9606.ENSP00000248553	9606.ENSP00000478771	0	0	0	0	0.095	0.084	0.500	0.516	0.772
HSPB1	HSPH1	9606.ENSP00000248553	9606.ENSP00000487365	0	0	0	0	0.156	0.071	0	0.850	0.872
HSPB1	HSPB8	9606.ENSP00000248553	9606.ENSP00000281938	0	0	0	0.818	0.295	0.541	0	0.831	0.940
HSPB1	TP53	9606.ENSP00000248553	9606.ENSP00000269305	0	0	0	0	0	0.776	0	0.809	0.955
HSPB3	TP53	9606.ENSP00000303394	9606.ENSP00000269305	0	0	0	0	0	0	0	0.733	0.733
HSPB3	HSPB8	9606.ENSP00000303394	9606.ENSP00000281938	0	0	0	0.700	0.175	0.230	0	0.864	0.906
HSPB3	IGF1	9606.ENSP00000303394	9606.ENSP00000376637	0	0	0	0	0	0	0	0.991	0.991
HSPB8	SYNPO2	9606.ENSP00000281938	9606.ENSP00000306015	0	0	0	0	0.156	0	0	0.694	0.731
HSPB8	HSPH1	9606.ENSP00000281938	9606.ENSP00000487365	0	0	0	0	0.051	0.071	0	0.789	0.798
HSPH1	SGTA	9606.ENSP00000487365	9606.ENSP00000221566	0	0	0	0	0.095	0.180	0	0.984	0.987
HTR1B	HTR3A	9606.ENSP00000358963	9606.ENSP00000347754	0	0	0	0	0.071	0	0	0.734	0.742
HTR3A	HTR5A	9606.ENSP00000347754	9606.ENSP00000287907	0	0	0	0	0.099	0	0	0.722	0.739
ICE1	TTF2	9606.ENSP00000296564	9606.ENSP00000358478	0	0	0	0	0.049	0	0.720	0	0.722
ICE1	SUPT5H	9606.ENSP00000296564	9606.ENSP00000470252	0	0	0	0	0.049	0.300	0.900	0.156	0.936
IFI35	IRF1	9606.ENSP00000395590	9606.ENSP00000245414	0	0	0	0	0.365	0	0	0.678	0.786
IFI35	OASL	9606.ENSP00000395590	9606.ENSP00000257570	0	0	0	0	0.704	0.418	0	0.584	0.922
IFI35	WDR12	9606.ENSP00000395590	9606.ENSP00000261015	0	0	0	0	0.086	0.749	0	0.115	0.779
IFI35	MAK16	9606.ENSP00000395590	9606.ENSP00000353246	0	0	0	0	0.085	0.749	0	0.083	0.771
IFI35	IFIT3	9606.ENSP00000395590	9606.ENSP00000360876	0	0	0	0	0.783	0	0	0.672	0.926
IFI35	OAS1	9606.ENSP00000395590	9606.ENSP00000388001	0	0	0	0	0.787	0	0	0.621	0.916
IFI35	MRPL22	9606.ENSP00000395590	9606.ENSP00000431040	0.079	0	0	0	0.554	0.479	0	0.122	0.787
IFIT3	IRF1	9606.ENSP00000360876	9606.ENSP00000245414	0	0	0	0	0.257	0.052	0	0.638	0.723
IFIT3	OASL	9606.ENSP00000360876	9606.ENSP00000257570	0	0	0	0	0.790	0.109	0	0.826	0.964
IFIT3	MAVS	9606.ENSP00000360876	9606.ENSP00000401980	0	0	0	0	0.055	0.314	0	0.710	0.795
IFIT3	OAS1	9606.ENSP00000360876	9606.ENSP00000388001	0	0	0	0	0.793	0.071	0	0.748	0.947
IFT74	WDR19	9606.ENSP00000404122	9606.ENSP00000382717	0	0	0	0	0.107	0	0.540	0.652	0.844
IGF1	NGFR	9606.ENSP00000376637	9606.ENSP00000172229	0	0	0	0	0.056	0	0.650	0.418	0.790
IGF1	IGFBP2	9606.ENSP00000376637	9606.ENSP00000233809	0	0	0	0	0.060	0.370	0.700	0.999	0.999
IGF1	PDGFRB	9606.ENSP00000376637	9606.ENSP00000261799	0	0	0	0	0.086	0	0.650	0.788	0.926
IGF1	TP53	9606.ENSP00000376637	9606.ENSP00000269305	0	0	0	0	0	0	0	0.720	0.720
IGF1	IGFBP1	9606.ENSP00000376637	9606.ENSP00000275525	0	0	0	0	0.059	0.966	0.700	0.999	0.999
IGF1	PPARG	9606.ENSP00000376637	9606.ENSP00000287820	0	0	0	0	0.044	0	0	0.828	0.828
IGF1	IRS1	9606.ENSP00000376637	9606.ENSP00000304895	0	0	0	0	0	0	0.500	0.998	0.998
IGF1	KLK3	9606.ENSP00000376637	9606.ENSP00000314151	0	0	0	0	0	0	0.400	0.571	0.731
IGF1	TACSTD2	9606.ENSP00000376637	9606.ENSP00000360269	0	0	0	0	0.044	0	0	0.815	0.815
IGF1	JAK2	9606.ENSP00000376637	9606.ENSP00000371067	0	0	0	0	0	0.063	0	0.826	0.829
IGF1	IL10	9606.ENSP00000376637	9606.ENSP00000412237	0	0	0	0	0.104	0	0	0.696	0.716
IGF1	POMC	9606.ENSP00000376637	9606.ENSP00000384092	0	0	0	0	0.049	0	0	0.851	0.852
IGF1	IGFALS	9606.ENSP00000376637	9606.ENSP00000416683	0	0	0	0	0.111	0.975	0.720	0.951	0.999
IGFALS	IGFBP2	9606.ENSP00000416683	9606.ENSP00000233809	0	0	0	0	0.102	0.119	0	0.775	0.806
IGLL1	RAG2	9606.ENSP00000329312	9606.ENSP00000478672	0	0	0	0	0.108	0	0	0.736	0.755
IKZF1	RBBP8	9606.ENSP00000331614	9606.ENSP00000382628	0	0	0	0	0.051	0.292	0	0.618	0.720
IKZF1	PTCRA	9606.ENSP00000331614	9606.ENSP00000477815	0	0	0	0	0.109	0	0.750	0.376	0.849
IL10	IL23A	9606.ENSP00000412237	9606.ENSP00000228534	0	0	0	0	0.094	0	0.400	0.727	0.838
IL10	IL12B	9606.ENSP00000412237	9606.ENSP00000231228	0	0	0	0	0.147	0	0.400	0.507	0.725
IL10	PDGFRB	9606.ENSP00000412237	9606.ENSP00000261799	0	0	0	0	0.083	0	0.650	0.397	0.789
IL10	TP53	9606.ENSP00000412237	9606.ENSP00000269305	0	0	0	0	0.082	0	0	0.746	0.756
IL10	PPARG	9606.ENSP00000412237	9606.ENSP00000287820	0	0	0	0	0.047	0	0	0.731	0.733
IL10	IL15	9606.ENSP00000412237	9606.ENSP00000296545	0	0	0	0	0.087	0	0	0.910	0.914
IL10	NOD2	9606.ENSP00000412237	9606.ENSP00000300589	0	0	0	0	0.063	0	0	0.694	0.701
IL10	JAK2	9606.ENSP00000412237	9606.ENSP00000371067	0	0	0	0	0.067	0.052	0	0.832	0.838
IL10	POMC	9606.ENSP00000412237	9606.ENSP00000384092	0	0	0	0	0	0	0.400	0.578	0.736
IL10	MUC1	9606.ENSP00000412237	9606.ENSP00000484824	0	0	0	0	0.067	0	0	0.699	0.707
IL12B	IL23A	9606.ENSP00000231228	9606.ENSP00000228534	0	0	0	0	0.132	0.981	0.900	0.649	0.999
IL15	PDGFRB	9606.ENSP00000296545	9606.ENSP00000261799	0	0	0	0	0.060	0	0.650	0.205	0.715
IL15	TNFRSF9	9606.ENSP00000296545	9606.ENSP00000478699	0	0	0	0	0.087	0	0	0.696	0.710
IL15	NCR2	9606.ENSP00000296545	9606.ENSP00000362181	0	0	0	0	0	0	0	0.802	0.802
IL1RAPL1	PTPRS	9606.ENSP00000368278	9606.ENSP00000467537	0	0	0	0	0.056	0.069	0	0.874	0.879
IL1RL1	TRAF6	9606.ENSP00000233954	9606.ENSP00000433623	0	0	0	0	0.086	0.292	0.500	0.564	0.840
IL23A	JAK2	9606.ENSP00000228534	9606.ENSP00000371067	0	0	0	0	0	0	0.900	0.368	0.934
IMPG1	PRPH2	9606.ENSP00000358966	9606.ENSP00000230381	0	0	0	0	0.095	0	0	0.874	0.881
INO80B	UCHL5	9606.ENSP00000233331	9606.ENSP00000356421	0	0	0	0	0	0.786	0.900	0.180	0.980
INO80B	RUVBL2	9606.ENSP00000233331	9606.ENSP00000473172	0	0	0	0	0.053	0.982	0.900	0.864	0.999
INO80B	RUVBL1	9606.ENSP00000233331	9606.ENSP00000318297	0	0	0	0	0.055	0.980	0.900	0.927	0.999
INPP5F	PIK3C3	9606.ENSP00000497527	9606.ENSP00000262039	0	0	0	0	0.049	0	0.900	0.159	0.913
INPP5F	PIK3R3	9606.ENSP00000497527	9606.ENSP00000262741	0	0	0	0	0	0	0.900	0.048	0.900
INPP5F	PIP5K1B	9606.ENSP00000497527	9606.ENSP00000265382	0	0	0	0	0.048	0	0.900	0.072	0.903
INPP5F	PLCB1	9606.ENSP00000497527	9606.ENSP00000338185	0	0	0	0	0.044	0	0.900	0.072	0.903
INPP5F	MTMR8	9606.ENSP00000497527	9606.ENSP00000363985	0	0	0	0	0	0	0.900	0.081	0.904
INPP5F	PIP5K1C	9606.ENSP00000497527	9606.ENSP00000466363	0	0	0	0	0	0	0.900	0.072	0.903
INSL3	RLN1	9606.ENSP00000369017	9606.ENSP00000223862	0	0	0	0	0	0	0.900	0.948	0.994
INSL3	LHCGR	9606.ENSP00000369017	9606.ENSP00000294954	0	0	0	0	0.140	0	0	0.740	0.767
INTS13	INTS5	9606.ENSP00000261191	9606.ENSP00000327889	0	0	0	0	0.053	0.994	0.800	0.691	0.999
INTS5	POLR2D	9606.ENSP00000327889	9606.ENSP00000272645	0	0	0	0	0.063	0.998	0	0	0.998
INTS5	POLR2K	9606.ENSP00000327889	9606.ENSP00000342889	0	0	0	0	0	0.860	0	0.151	0.876
INTS5	SUPT5H	9606.ENSP00000327889	9606.ENSP00000470252	0	0	0	0	0.118	0.800	0.400	0.269	0.912
INVS	NPHP4	9606.ENSP00000262457	9606.ENSP00000367398	0	0	0	0	0.074	0.141	0	0.952	0.959
IRF1	OASL	9606.ENSP00000245414	9606.ENSP00000257570	0	0	0	0	0.168	0.045	0	0.681	0.725
IRS1	NGFR	9606.ENSP00000304895	9606.ENSP00000172229	0	0	0	0	0	0	0.650	0.186	0.702
IRS1	PDGFRB	9606.ENSP00000304895	9606.ENSP00000261799	0	0	0	0	0.066	0	0.650	0.531	0.833
IRS1	PIK3C3	9606.ENSP00000304895	9606.ENSP00000262039	0	0	0	0	0	0	0.500	0.578	0.780
IRS1	PIK3R3	9606.ENSP00000304895	9606.ENSP00000262741	0	0	0	0	0	0.712	0.900	0.916	0.997
IRS1	TP53	9606.ENSP00000304895	9606.ENSP00000269305	0	0	0	0	0	0.069	0	0.693	0.702
IRS1	PPARG	9606.ENSP00000304895	9606.ENSP00000287820	0	0	0	0	0.042	0.050	0	0.724	0.726
IRS1	SREBF1	9606.ENSP00000304895	9606.ENSP00000348069	0	0	0	0	0.060	0.091	0	0.684	0.706
IRS1	NCK1	9606.ENSP00000304895	9606.ENSP00000417273	0	0	0	0	0	0.051	0	0.715	0.717
IRS1	KL	9606.ENSP00000304895	9606.ENSP00000369442	0	0	0	0	0	0	0.900	0.339	0.931
IRS1	PTPRF	9606.ENSP00000304895	9606.ENSP00000353030	0	0	0	0	0.078	0.339	0.900	0.204	0.945
IRS1	RPS6KB2	9606.ENSP00000304895	9606.ENSP00000308413	0	0	0	0	0.042	0.094	0.900	0.864	0.986
IRS1	PTPN1	9606.ENSP00000304895	9606.ENSP00000360683	0	0	0	0	0	0.543	0.900	0.903	0.995
IRS1	JAK2	9606.ENSP00000304895	9606.ENSP00000371067	0	0	0	0	0	0.647	0.900	0.904	0.996
IRX4	NKX2-5	9606.ENSP00000482393	9606.ENSP00000327758	0	0	0	0	0.125	0.052	0	0.779	0.801
ITGA1	ITGB4	9606.ENSP00000282588	9606.ENSP00000200181	0	0	0	0	0.068	0.114	0.720	0.704	0.922
ITGA1	ITGA5	9606.ENSP00000282588	9606.ENSP00000293379	0	0	0	0.610	0.085	0	0.900	0.473	0.947
ITGA5	ITGB4	9606.ENSP00000293379	9606.ENSP00000200181	0	0	0	0	0.067	0.135	0.720	0.819	0.953
ITGA5	RELN	9606.ENSP00000293379	9606.ENSP00000392423	0	0	0	0	0	0.072	0.650	0.411	0.791
ITGB4	SFTPC	9606.ENSP00000200181	9606.ENSP00000316152	0	0	0	0	0	0	0	0.811	0.811
JAK2	PDGFRB	9606.ENSP00000371067	9606.ENSP00000261799	0	0	0	0.558	0.066	0.074	0.900	0.541	0.954
JAK2	PIK3R3	9606.ENSP00000371067	9606.ENSP00000262741	0	0	0	0	0	0.093	0.900	0.391	0.939
JAK2	TP53	9606.ENSP00000371067	9606.ENSP00000269305	0	0	0	0	0.067	0	0	0.720	0.728
JAK2	NRAS	9606.ENSP00000371067	9606.ENSP00000358548	0	0	0	0	0.079	0.110	0.500	0.683	0.852
JAK2	PTPN1	9606.ENSP00000371067	9606.ENSP00000360683	0	0	0	0	0.066	0.750	0.500	0.849	0.980
JAK2	STAM	9606.ENSP00000371067	9606.ENSP00000366746	0	0	0	0	0.062	0.313	0.900	0.648	0.974
JPH2	SPEG	9606.ENSP00000362071	9606.ENSP00000311684	0	0	0	0	0.169	0	0	0.719	0.756
KCNJ4	KCNQ2	9606.ENSP00000306497	9606.ENSP00000352035	0	0	0	0	0.283	0	0.900	0.378	0.951
KCNJ5	SNTA1	9606.ENSP00000433295	9606.ENSP00000217381	0	0	0	0	0	0	0	0.770	0.770
KCNJ5	SCN5A	9606.ENSP00000433295	9606.ENSP00000328968	0	0	0	0	0	0.077	0	0.754	0.763
KCNQ2	SCN3A	9606.ENSP00000352035	9606.ENSP00000283254	0	0	0	0	0.099	0.070	0.400	0.563	0.751
KDSR	SPTLC1	9606.ENSP00000494352	9606.ENSP00000262554	0	0	0	0	0.054	0	0.979	0.817	0.996
KIF18A	KIF23	9606.ENSP00000263181	9606.ENSP00000260363	0	0	0	0.587	0.772	0	0.540	0.313	0.921
KIF18A	KNL1	9606.ENSP00000263181	9606.ENSP00000335463	0	0	0	0	0.410	0.162	0	0.447	0.702
KIF18A	TPX2	9606.ENSP00000263181	9606.ENSP00000300403	0	0	0	0	0.559	0	0	0.370	0.711
KIF18A	KIFC3	9606.ENSP00000263181	9606.ENSP00000442008	0	0	0	0.628	0.110	0.405	0.540	0.223	0.785
KIF18A	MAD2L1	9606.ENSP00000263181	9606.ENSP00000296509	0	0	0	0	0.514	0.449	0.500	0.516	0.926
KIF1A	KIF1C	9606.ENSP00000438388	9606.ENSP00000320821	0	0	0.066	0.930	0	0.420	0.540	0.393	0.828
KIF1C	RAB6A	9606.ENSP00000320821	9606.ENSP00000311449	0	0	0	0	0.049	0	0	0.789	0.790
KIF23	MICAL3	9606.ENSP00000260363	9606.ENSP00000416015	0	0	0	0	0.042	0.695	0	0.173	0.737
KIF23	KNL1	9606.ENSP00000260363	9606.ENSP00000335463	0	0	0	0	0.490	0	0	0.552	0.762
KIF23	KPNA2	9606.ENSP00000260363	9606.ENSP00000438483	0	0	0	0	0.422	0.325	0	0.476	0.778
KIF23	KNTC1	9606.ENSP00000260363	9606.ENSP00000328236	0	0	0	0	0.718	0	0	0.311	0.798
KIF23	KIFC3	9606.ENSP00000260363	9606.ENSP00000442008	0	0	0	0.597	0.299	0.332	0.540	0.207	0.806
KIF23	MAD2L1	9606.ENSP00000260363	9606.ENSP00000296509	0	0	0	0	0.660	0	0	0.494	0.821
KIF23	ZWINT	9606.ENSP00000260363	9606.ENSP00000363055	0	0	0	0	0.638	0	0	0.649	0.868
KIF23	TPX2	9606.ENSP00000260363	9606.ENSP00000300403	0	0	0	0	0.816	0	0	0.512	0.906
KIF3A	KIFC3	9606.ENSP00000385808	9606.ENSP00000442008	0	0	0	0.722	0.067	0	0.720	0.169	0.764
KISS1	NPFFR1	9606.ENSP00000356162	9606.ENSP00000277942	0	0	0	0	0.042	0	0	0.720	0.720
